order_id,customer_id,age,city,state,product_category,sub_category,color,price,Quantity,order_date,ship_date
573.0,772.0,42,Portland,Oregon,accessories,hat,Gray,15.99,1,9/29/2025,10/4/2025
830.0,240.0,45,Loretto,Minnesota,outerwear,hoodie,Black,45.99,1,8/4/2025,8/8/2025
280.0,466.0,24,Portland,Oregon,outerwear,hoodie,Gray,45.99,1,6/1/2025,6/7/2025
683.0,985.0,47,Sacramento,California,clothing,shirt,Gray,25.99,3,8/18/2025,8/20/2025
,419.0,42,Greeley,Colorado,clothing,socks,Gray,11.99,3,,
440.0,762.0,19,Minneapolis,Minnesota,outerwear,hoodie,Black,45.99,2,12/25/2025,12/29/2025
697.0,181.0,37,Santa Monica,California,clothing,shirt,White,25.99,4,11/5/2025,11/9/2025
908.0,392.0,36,Colorado Springs,Colorado,accessories,backpack,White,39.99,1,3/17/2025,3/23/2025
318.0,39.0,29,North Hollywood,California,accessories,hat,Blue,15.99,4,2/19/2025,2/20/2025
303.0,635.0,33,Bakersfield,California,clothing,t-shirt,White,17.99,1,7/20/2025,7/22/2025
390.0,553.0,31,Los Angeles,California,outerwear,jacket,Black,59.99,4,6/25/2025,6/27/2025
,302.0,57,Midland,Michigan,outerwear,jacket,Gray,59.99,2,11/26/2025,11/29/2025
297.0,351.0,58,Portland,Oregon,outerwear,jacket,Navy,59.99,3,11/8/2025,11/9/2025
59.0,640.0,22,Madison,Wisconsin,outerwear,hoodie,Black,45.99,2,7/14/2025,7/18/2025
963.0,65.0,31,Boise,Idaho,accessories,backpack,Navy,39.99,2,4/6/2025,4/7/2025
,654.0,21,Los Angeles,California,clothing,shorts,Navy,23.99,1,7/17/2025,7/18/2025
121.0,803.0,46,Denver,Colorado,clothing,pants,Black,37.99,1,4/26/2025,4/28/2025
196.0,460.0,60,Anaheim,California,outerwear,hoodie,Black,45.99,1,9/22/2025,9/28/2025
650.0,902.0,19,Denver,Colorado,outerwear,hoodie,Navy,45.99,2,7/2/2025,7/3/2025
149.0,658.0,22,Fullerton,California,accessories,hat,Navy,15.99,3,1/19/2025,1/20/2025
474.0,722.0,29,Seattle,Washington,outerwear,hoodie,Gray,45.99,1,11/20/2025,11/23/2025
245.0,868.0,19,Hayward,California,outerwear,jacket,Black,59.99,1,4/4/2025,4/9/2025
595.0,30.0,40,Mountain View,California,accessories,hat,Navy,15.99,3,10/7/2025,10/13/2025
301.0,620.0,63,Detroit,Michigan,outerwear,hoodie,Navy,45.99,1,8/20/2025,8/24/2025
533.0,290.0,44,Eugene,Oregon,clothing,sweater,Gray,33.99,2,6/9/2025,6/13/2025
942.0,770.0,33,Minneapolis,Minnesota,clothing,socks,White,11.99,1,8/18/2025,8/21/2025
814.0,554.0,35,San Francisco,California,outerwear,hoodie,Black,45.99,2,4/21/2025,4/26/2025
795.0,153.0,49,Denver,Colorado,clothing,shirt,Black,25.99,4,5/6/2025,5/11/2025
339.0,122.0,42,San Francisco,California,clothing,t-shirt,Black,17.99,1,5/2/2025,5/3/2025
78.0,839.0,63,Stockton,California,clothing,shirt,White,25.99,2,10/25/2025,10/28/2025
217.0,46.0,24,Tacoma,Washington,clothing,t-shirt,White,17.99,1,,
159.0,379.0,37,Greeley,Colorado,clothing,t-shirt,Black,17.99,1,8/23/2025,8/30/2025
782.0,692.0,38,Berkeley,California,outerwear,hoodie,Navy,45.99,1,1/23/2025,1/24/2025
517.0,816.0,33,Oakland,California,clothing,shirt,Gray,25.99,2,12/26/2025,12/27/2025
974.0,157.0,53,Milwaukee,Wisconsin,accessories,hat,Blue,15.99,1,8/2/2025,8/4/2025
77.0,560.0,35,Sacramento,California,clothing,socks,Black,11.99,6,3/30/2025,4/1/2025
105.0,207.0,37,Tacoma,Washington,clothing,t-shirt,White,17.99,2,3/28/2025,4/1/2025
4.0,707.0,32,Irvine,California,clothing,t-shirt,Black,17.99,2,7/14/2025,7/16/2025
231.0,602.0,49,Riverside,California,clothing,shirt,Navy,25.99,2,11/26/2025,11/28/2025
50.0,418.0,32,San Bernardino,California,clothing,sweater,Gray,33.99,3,6/11/2025,6/12/2025
210.0,325.0,19,Sacramento,California,clothing,shorts,Beige,23.99,2,1/31/2025,2/1/2025
204.0,919.0,46,Farmington,Michigan,clothing,t-shirt,Black,17.99,2,12/3/2025,12/9/2025
726.0,314.0,48,Kalamazoo,Michigan,accessories,backpack,White,39.99,1,11/19/2025,11/24/2025
466.0,580.0,52,Salem,Oregon,clothing,pants,Beige,37.99,1,9/1/2025,9/2/2025
870.0,242.0,48,Madison,Wisconsin,clothing,shorts,Black,23.99,1,11/5/2025,11/7/2025
908.0,376.0,21,Los Angeles,California,outerwear,hoodie,Gray,45.99,1,9/26/2025,10/1/2025
957.0,838.0,31,Eugene,Oregon,accessories,hat,Navy,15.99,3,1/24/2025,1/27/2025
800.0,926.0,39,Colorado Springs,Colorado,clothing,sweater,Navy,33.99,2,1/29/2025,2/3/2025
898.0,546.0,35,Seattle,Washington,clothing,sweater,Gray,33.99,1,5/5/2025,5/6/2025
656.0,238.0,27,Pasadena,California,clothing,pants,Gray,37.99,2,4/28/2025,4/30/2025
787.0,185.0,18,Bakersfield,California,clothing,socks,White,11.99,1,2/21/2025,2/24/2025
628.0,106.0,52,Riverside,California,accessories,hat,Gray,15.99,1,10/10/2025,10/13/2025
129.0,195.0,48,Los Angeles,California,outerwear,hoodie,White,45.99,2,5/1/2025,5/3/2025
936.0,438.0,53,Tacoma,Washington,clothing,t-shirt,White,17.99,3,6/23/2025,6/25/2025
800.0,863.0,18,Sacramento,California,clothing,socks,White,11.99,2,10/8/2025,10/15/2025
693.0,235.0,37,Stockton,California,outerwear,hoodie,Gray,45.99,2,2/10/2025,2/13/2025
174.0,110.0,24,Saint Paul,Minnesota,clothing,t-shirt,Black,17.99,1,12/8/2025,12/12/2025
403.0,453.0,60,Sacramento,California,outerwear,hoodie,Navy,45.99,1,12/12/2025,12/19/2025
912.0,766.0,24,Vancouver,Washington,clothing,sweater,Gray,33.99,1,4/9/2025,4/15/2025
713.0,160.0,52,Detroit,Michigan,outerwear,hoodie,Beige,45.99,3,,
,498.0,31,Saginaw,Michigan,clothing,socks,White,11.99,1,2/25/2025,3/3/2025
540.0,15.0,59,Denver,Colorado,clothing,shirt,Gray,25.99,1,8/1/2025,8/7/2025
671.0,614.0,53,San Diego,California,clothing,shirt,White,25.99,2,4/21/2025,4/26/2025
638.0,367.0,40,Minneapolis,Minnesota,clothing,sweater,Navy,33.99,1,3/24/2025,3/31/2025
135.0,614.0,53,San Diego,California,clothing,pants,Black,37.99,2,10/15/2025,10/19/2025
516.0,742.0,54,Sacramento,California,clothing,shirt,Blue,25.99,2,3/13/2025,3/15/2025
482.0,770.0,33,Minneapolis,Minnesota,outerwear,jacket,Blue,59.99,1,9/11/2025,9/17/2025
70.0,285.0,31,San Diego,California,accessories,backpack,Black,39.99,4,6/14/2025,6/15/2025
930.0,,28,Littleton,Colorado,outerwear,jacket,Black,59.99,2,1/18/2025,1/20/2025
222.0,737.0,43,Tacoma,Washington,clothing,shorts,Gray,23.99,6,8/15/2025,8/19/2025
655.0,669.0,20,Sacramento,California,clothing,shorts,Gray,23.99,2,12/6/2025,12/11/2025
851.0,200.0,43,Tacoma,Washington,clothing,t-shirt,Black,17.99,1,8/20/2025,8/21/2025
341.0,224.0,25,Pasadena,California,accessories,hat,Black,15.99,2,3/11/2025,3/18/2025
69.0,261.0,19,San Bernardino,California,clothing,sweater,Navy,33.99,4,12/2/2025,12/9/2025
958.0,720.0,65,Torrance,California,clothing,shirt,Gray,25.99,1,10/28/2025,11/4/2025
904.0,207.0,37,Tacoma,Washington,accessories,hat,Black,15.99,1,7/12/2025,7/14/2025
703.0,372.0,60,Orange,California,clothing,sweater,Black,33.99,2,3/26/2025,3/27/2025
66.0,501.0,42,Portland,Oregon,outerwear,hoodie,Navy,45.99,4,2/21/2025,2/25/2025
774.0,605.0,22,Duluth,Minnesota,clothing,t-shirt,Black,17.99,2,7/5/2025,7/9/2025
461.0,342.0,42,Madison,Wisconsin,accessories,backpack,Navy,39.99,2,10/8/2025,10/11/2025
495.0,358.0,24,Green Bay,Wisconsin,clothing,t-shirt,White,17.99,3,4/25/2025,4/29/2025
433.0,409.0,39,Seattle,Washington,clothing,sweater,Gray,33.99,3,4/20/2025,4/21/2025
796.0,718.0,30,San Francisco,California,clothing,sweater,Gray,33.99,1,9/20/2025,9/27/2025
975.0,565.0,33,North Hollywood,California,clothing,socks,White,11.99,1,1/16/2025,1/23/2025
,151.0,42,North Hollywood,California,outerwear,hoodie,Black,45.99,1,7/24/2025,7/26/2025
121.0,487.0,45,Minneapolis,Minnesota,clothing,shirt,White,25.99,7,2/20/2025,2/24/2025
394.0,898.0,48,Sacramento,California,accessories,hat,Black,15.99,1,1/7/2025,1/13/2025
574.0,209.0,57,Colorado Springs,Colorado,clothing,sweater,Black,33.99,2,5/5/2025,5/6/2025
871.0,746.0,48,Saint Paul,Minnesota,outerwear,hoodie,Black,45.99,1,12/29/2025,12/30/2025
526.0,626.0,27,Flint,Michigan,outerwear,hoodie,Black,45.99,1,7/28/2025,8/3/2025
775.0,641.0,27,Colorado Springs,Colorado,clothing,shirt,Navy,25.99,2,4/20/2025,4/26/2025
345.0,948.0,23,North Hollywood,California,accessories,backpack,Black,39.99,3,,
507.0,948.0,23,North Hollywood,California,clothing,socks,White,11.99,2,11/2/2025,11/6/2025
862.0,944.0,37,Spokane,Washington,outerwear,hoodie,Navy,45.99,1,11/23/2025,11/26/2025
233.0,548.0,43,Santa Barbara,California,outerwear,hoodie,Black,45.99,4,8/6/2025,8/12/2025
576.0,731.0,44,San Bernardino,California,clothing,socks,White,11.99,2,10/6/2025,10/13/2025
460.0,932.0,65,Sacramento,California,outerwear,hoodie,Navy,45.99,1,1/13/2025,1/15/2025
62.0,361.0,36,San Diego,California,accessories,backpack,Black,39.99,4,7/12/2025,7/17/2025
884.0,597.0,44,Sacramento,California,clothing,t-shirt,Black,17.99,1,3/8/2025,3/12/2025
553.0,120.0,46,Los Angeles,California,clothing,socks,White,11.99,1,4/22/2025,4/29/2025
942.0,856.0,30,Bakersfield,California,outerwear,hoodie,Gray,45.99,1,6/29/2025,7/4/2025
17.0,,65,Torrance,California,clothing,shirt,Gray,25.99,1,1/2/2025,1/9/2025
282.0,487.0,45,Minneapolis,Minnesota,outerwear,hoodie,Blue,45.99,1,1/28/2025,1/30/2025
943.0,437.0,61,Grand Rapids,Michigan,clothing,sweater,Gray,33.99,1,12/28/2025,1/2/2026
881.0,29.0,27,Seattle,Washington,clothing,shirt,White,25.99,1,1/23/2025,1/25/2025
474.0,374.0,45,Colorado Springs,Colorado,accessories,backpack,Black,39.99,3,7/28/2025,8/3/2025
439.0,136.0,65,Sacramento,California,clothing,sweater,Black,33.99,1,11/30/2025,12/5/2025
945.0,832.0,38,Minneapolis,Minnesota,clothing,t-shirt,Black,17.99,3,11/1/2025,11/2/2025
178.0,689.0,43,Grand Rapids,Michigan,outerwear,jacket,Black,59.99,4,5/12/2025,5/14/2025
347.0,240.0,45,Loretto,Minnesota,accessories,backpack,Black,39.99,1,7/26/2025,8/1/2025
621.0,529.0,33,Seattle,Washington,outerwear,jacket,Navy,59.99,1,9/16/2025,9/18/2025
905.0,744.0,23,North Hollywood,California,clothing,t-shirt,White,17.99,1,2/2/2025,2/4/2025
293.0,624.0,25,Portland,Oregon,outerwear,jacket,Navy,59.99,2,6/21/2025,6/28/2025
296.0,608.0,48,Detroit,Michigan,outerwear,jacket,Black,59.99,2,12/6/2025,12/11/2025
131.0,554.0,35,San Francisco,California,clothing,socks,White,11.99,4,4/19/2025,4/21/2025
384.0,505.0,29,Tacoma,Washington,clothing,sweater,Gray,33.99,4,2/13/2025,2/14/2025
190.0,711.0,26,Denver,Colorado,clothing,shirt,Gray,25.99,2,10/8/2025,10/10/2025
462.0,347.0,22,Santa Monica,California,clothing,sweater,Blue,33.99,2,3/16/2025,3/23/2025
380.0,460.0,60,Anaheim,California,clothing,pants,Blue,37.99,2,6/6/2025,6/9/2025
821.0,986.0,46,Seattle,Washington,clothing,pants,Black,37.99,1,5/31/2025,6/4/2025
643.0,362.0,26,San Diego,California,clothing,t-shirt,Black,17.99,3,6/3/2025,6/4/2025
712.0,915.0,19,Bakersfield,California,clothing,shorts,Beige,23.99,2,11/17/2025,11/22/2025
936.0,440.0,23,Colorado Springs,Colorado,outerwear,hoodie,Black,45.99,1,12/25/2025,12/27/2025
418.0,686.0,55,San Bernardino,California,clothing,t-shirt,White,17.99,1,7/23/2025,7/25/2025
527.0,295.0,25,Torrance,California,clothing,sweater,Gray,33.99,1,1/19/2025,1/24/2025
603.0,670.0,53,Denver,Colorado,accessories,backpack,Black,39.99,2,9/10/2025,9/12/2025
900.0,867.0,34,Saint Paul,Minnesota,accessories,backpack,Black,39.99,3,3/14/2025,3/15/2025
151.0,364.0,34,Monticello,Minnesota,clothing,t-shirt,White,17.99,2,3/15/2025,3/16/2025
853.0,83.0,33,Pueblo,Colorado,clothing,shirt,Beige,25.99,1,5/30/2025,6/1/2025
715.0,39.0,29,North Hollywood,California,clothing,shirt,White,25.99,3,3/19/2025,3/25/2025
92.0,631.0,54,Modesto,California,clothing,socks,White,11.99,1,7/16/2025,7/21/2025
168.0,697.0,35,Duluth,Minnesota,clothing,socks,White,11.99,1,10/26/2025,10/28/2025
879.0,934.0,62,Bakersfield,California,clothing,socks,Gray,11.99,2,5/22/2025,5/24/2025
763.0,363.0,34,South Lake Tahoe,California,outerwear,hoodie,Gray,45.99,1,6/2/2025,6/5/2025
790.0,678.0,22,Saint Paul,Minnesota,clothing,shirt,White,25.99,2,6/17/2025,6/20/2025
259.0,524.0,32,Seattle,Washington,clothing,t-shirt,Black,17.99,1,5/7/2025,5/11/2025
217.0,776.0,34,Modesto,California,accessories,hat,Navy,15.99,7,11/22/2025,11/23/2025
817.0,613.0,53,Salem,Oregon,outerwear,hoodie,Navy,45.99,1,2/12/2025,2/13/2025
555.0,120.0,46,Los Angeles,California,clothing,socks,White,11.99,3,8/9/2025,8/15/2025
681.0,189.0,36,Riverside,California,clothing,sweater,Black,33.99,2,1/5/2025,1/8/2025
561.0,838.0,31,Eugene,Oregon,accessories,backpack,White,39.99,3,,
167.0,756.0,27,Oakland,California,clothing,sweater,Gray,33.99,2,10/21/2025,10/24/2025
31.0,781.0,59,San Diego,California,outerwear,hoodie,Navy,45.99,1,10/19/2025,10/24/2025
711.0,884.0,53,Colorado Springs,Colorado,clothing,socks,White,11.99,1,11/23/2025,11/29/2025
928.0,310.0,34,Los Angeles,California,clothing,shirt,Gray,25.99,1,10/8/2025,10/12/2025
504.0,191.0,18,Portland,Oregon,outerwear,hoodie,Gray,45.99,2,6/21/2025,6/25/2025
772.0,760.0,37,Fresno,California,clothing,shorts,Navy,23.99,1,11/27/2025,12/1/2025
586.0,88.0,20,Boise,Idaho,clothing,t-shirt,Black,17.99,3,11/25/2025,12/1/2025
385.0,523.0,29,Minneapolis,Minnesota,outerwear,jacket,Black,59.99,2,10/12/2025,10/16/2025
365.0,471.0,41,Young America,Minnesota,clothing,sweater,Gray,33.99,2,2/17/2025,2/19/2025
713.0,745.0,42,Minneapolis,Minnesota,clothing,t-shirt,White,17.99,1,3/12/2025,3/14/2025
414.0,26.0,32,Ventura,California,clothing,t-shirt,Black,17.99,6,5/25/2025,5/30/2025
439.0,593.0,19,Oxnard,California,outerwear,hoodie,Black,45.99,3,11/20/2025,11/24/2025
553.0,554.0,35,San Francisco,California,outerwear,hoodie,Blue,45.99,1,8/17/2025,8/18/2025
433.0,417.0,18,Boise,Idaho,outerwear,hoodie,Navy,45.99,1,3/13/2025,3/14/2025
198.0,823.0,27,Los Angeles,California,clothing,t-shirt,Gray,17.99,1,7/16/2025,7/19/2025
934.0,874.0,39,Sacramento,California,outerwear,hoodie,Black,45.99,1,12/4/2025,12/11/2025
679.0,748.0,34,Minneapolis,Minnesota,outerwear,jacket,Gray,59.99,4,6/11/2025,6/13/2025
565.0,378.0,28,Concord,California,clothing,socks,White,11.99,3,7/13/2025,7/14/2025
797.0,583.0,24,San Rafael,California,clothing,shirt,Navy,25.99,2,12/14/2025,12/18/2025
982.0,85.0,44,Pueblo,Colorado,clothing,sweater,Navy,33.99,3,9/3/2025,9/8/2025
495.0,241.0,48,Los Angeles,California,clothing,t-shirt,White,17.99,1,9/17/2025,9/21/2025
135.0,538.0,40,Denver,Colorado,clothing,t-shirt,White,17.99,1,9/13/2025,9/16/2025
946.0,439.0,36,San Diego,California,clothing,shirt,Gray,25.99,1,12/20/2025,12/21/2025
514.0,252.0,49,Fresno,California,accessories,hat,Navy,15.99,1,7/23/2025,7/28/2025
980.0,273.0,29,Minneapolis,Minnesota,outerwear,jacket,Black,59.99,3,6/1/2025,6/4/2025
712.0,971.0,45,Bakersfield,California,clothing,t-shirt,Black,17.99,2,8/19/2025,8/26/2025
493.0,394.0,35,San Francisco,California,clothing,sweater,Navy,33.99,1,1/11/2025,1/13/2025
483.0,911.0,26,Duluth,Minnesota,clothing,sweater,Navy,33.99,1,8/21/2025,8/27/2025
645.0,237.0,61,San Francisco,California,clothing,t-shirt,Black,17.99,1,5/2/2025,5/4/2025
331.0,722.0,29,Seattle,Washington,accessories,hat,Navy,15.99,1,2/19/2025,2/22/2025
531.0,774.0,34,San Jose,California,outerwear,hoodie,Black,45.99,1,8/3/2025,8/7/2025
171.0,918.0,34,San Francisco,California,clothing,sweater,Black,33.99,3,11/20/2025,11/23/2025
89.0,376.0,21,Los Angeles,California,clothing,t-shirt,White,17.99,3,12/17/2025,12/24/2025
253.0,573.0,46,Troy,Michigan,outerwear,hoodie,Navy,45.99,1,6/7/2025,6/8/2025
142.0,776.0,34,Modesto,California,accessories,backpack,Navy,39.99,2,7/30/2025,8/4/2025
78.0,216.0,48,Irvine,California,outerwear,jacket,Black,59.99,1,11/15/2025,11/22/2025
220.0,208.0,28,San Jose,California,clothing,sweater,Blue,33.99,2,10/18/2025,10/25/2025
985.0,261.0,19,San Bernardino,California,outerwear,jacket,Navy,59.99,1,8/27/2025,9/1/2025
797.0,75.0,20,Spokane,Washington,accessories,backpack,Black,39.99,5,5/18/2025,5/19/2025
326.0,379.0,37,Greeley,Colorado,accessories,hat,Black,15.99,1,7/10/2025,7/11/2025
944.0,357.0,47,Seattle,Washington,clothing,sweater,Black,33.99,1,6/11/2025,6/12/2025
104.0,875.0,28,San Francisco,California,clothing,shirt,Black,25.99,4,2/23/2025,2/28/2025
102.0,34.0,43,Newport Beach,California,outerwear,jacket,Navy,59.99,1,5/21/2025,5/23/2025
629.0,624.0,25,Portland,Oregon,outerwear,jacket,Navy,59.99,1,7/8/2025,7/9/2025
575.0,977.0,39,Corona,California,clothing,pants,Black,37.99,2,1/22/2025,1/24/2025
,190.0,30,Palmdale,California,clothing,pants,Navy,37.99,2,2/7/2025,2/13/2025
284.0,281.0,32,Minneapolis,Minnesota,clothing,socks,Black,11.99,4,9/18/2025,9/20/2025
168.0,373.0,48,Oxnard,California,outerwear,hoodie,Gray,45.99,1,2/20/2025,2/27/2025
344.0,265.0,32,San Bernardino,California,accessories,backpack,Navy,39.99,3,2/13/2025,2/16/2025
528.0,853.0,37,Portland,Oregon,clothing,sweater,Navy,33.99,1,6/22/2025,6/27/2025
2.0,618.0,52,Northridge,California,clothing,t-shirt,White,17.99,3,6/11/2025,6/18/2025
90.0,545.0,41,Seattle,Washington,clothing,t-shirt,Black,17.99,4,3/18/2025,3/21/2025
668.0,21.0,45,San Francisco,California,outerwear,hoodie,Black,45.99,1,3/18/2025,3/24/2025
128.0,230.0,27,Colorado Springs,Colorado,accessories,hat,Gray,15.99,2,2/20/2025,2/27/2025
727.0,547.0,32,Boise,Idaho,outerwear,hoodie,Gray,45.99,2,5/2/2025,5/3/2025
171.0,833.0,20,San Bernardino,California,outerwear,jacket,Navy,59.99,2,5/26/2025,5/28/2025
59.0,48.0,52,Littleton,Colorado,clothing,t-shirt,Black,17.99,1,5/20/2025,5/23/2025
193.0,860.0,37,Lansing,Michigan,accessories,backpack,Black,39.99,2,5/9/2025,5/13/2025
46.0,129.0,58,Sacramento,California,clothing,t-shirt,White,17.99,3,5/8/2025,5/13/2025
358.0,54.0,49,Detroit,Michigan,clothing,shorts,Beige,23.99,1,9/26/2025,9/28/2025
171.0,578.0,56,Colorado Springs,Colorado,outerwear,jacket,Black,59.99,1,4/1/2025,4/2/2025
452.0,571.0,53,Olympia,Washington,clothing,t-shirt,Navy,17.99,4,9/30/2025,10/2/2025
949.0,571.0,53,Olympia,Washington,clothing,t-shirt,Gray,17.99,1,10/17/2025,10/24/2025
17.0,259.0,33,Long Beach,California,clothing,pants,Navy,37.99,2,1/1/2025,1/8/2025
526.0,428.0,24,Los Angeles,California,clothing,t-shirt,Black,17.99,5,2/8/2025,2/15/2025
278.0,173.0,32,Yakima,Washington,clothing,t-shirt,Navy,17.99,1,10/11/2025,10/12/2025
837.0,740.0,25,Colorado Springs,Colorado,outerwear,hoodie,Navy,45.99,1,2/1/2025,2/8/2025
469.0,468.0,23,San Diego,California,accessories,hat,Black,15.99,1,5/13/2025,5/19/2025
34.0,91.0,25,Los Angeles,California,clothing,t-shirt,White,17.99,2,1/6/2025,1/7/2025
516.0,314.0,48,Kalamazoo,Michigan,clothing,shirt,Navy,25.99,2,2/14/2025,2/21/2025
241.0,289.0,27,Beaverton,Oregon,outerwear,jacket,Blue,59.99,2,12/14/2025,12/20/2025
965.0,347.0,22,Santa Monica,California,clothing,sweater,Black,33.99,3,4/5/2025,4/11/2025
79.0,718.0,30,San Francisco,California,clothing,shorts,Black,23.99,2,4/4/2025,4/9/2025
321.0,283.0,19,Tacoma,Washington,clothing,socks,White,11.99,3,1/2/2025,1/4/2025
803.0,512.0,64,Seattle,Washington,accessories,backpack,Black,39.99,1,3/28/2025,4/4/2025
689.0,,33,Huntington Beach,California,clothing,t-shirt,Black,17.99,1,4/4/2025,4/7/2025
,61.0,44,Los Angeles,California,clothing,socks,White,11.99,1,8/25/2025,8/28/2025
695.0,391.0,61,Oakland,California,outerwear,hoodie,Black,45.99,3,4/16/2025,4/18/2025
346.0,704.0,27,Modesto,California,clothing,sweater,Gray,33.99,1,12/8/2025,12/9/2025
15.0,513.0,39,Madison,Wisconsin,clothing,pants,Blue,37.99,2,12/24/2025,12/28/2025
924.0,166.0,38,Salem,Oregon,clothing,t-shirt,Black,17.99,1,11/20/2025,11/24/2025
230.0,320.0,37,Young America,Minnesota,clothing,t-shirt,Gray,17.99,2,3/18/2025,3/20/2025
353.0,524.0,32,Seattle,Washington,accessories,hat,Black,15.99,2,6/27/2025,6/30/2025
108.0,265.0,32,San Bernardino,California,clothing,t-shirt,Black,17.99,3,7/4/2025,7/9/2025
482.0,973.0,29,Tacoma,Washington,clothing,sweater,Navy,33.99,2,1/7/2025,1/10/2025
382.0,75.0,20,Spokane,Washington,clothing,sweater,Navy,33.99,2,12/26/2025,12/30/2025
59.0,118.0,26,San Francisco,California,clothing,socks,White,11.99,1,1/14/2025,1/18/2025
777.0,589.0,57,Concord,California,clothing,shorts,Black,23.99,3,9/17/2025,9/19/2025
808.0,903.0,20,Minneapolis,Minnesota,clothing,t-shirt,Navy,17.99,1,9/3/2025,9/9/2025
464.0,415.0,43,Detroit,Michigan,clothing,socks,Black,11.99,2,12/12/2025,12/16/2025
117.0,170.0,32,San Francisco,California,clothing,shorts,Blue,23.99,2,3/2/2025,3/6/2025
59.0,874.0,39,Sacramento,California,outerwear,hoodie,Black,45.99,1,8/1/2025,8/5/2025
799.0,191.0,18,Portland,Oregon,accessories,backpack,Black,39.99,1,5/31/2025,6/2/2025
638.0,640.0,22,Madison,Wisconsin,clothing,socks,White,11.99,1,7/3/2025,7/7/2025
937.0,786.0,32,Sacramento,California,clothing,shirt,White,25.99,1,6/21/2025,6/22/2025
356.0,238.0,27,Pasadena,California,clothing,socks,White,11.99,1,8/17/2025,8/23/2025
820.0,913.0,39,Battle Creek,Michigan,clothing,sweater,Navy,33.99,2,3/10/2025,3/11/2025
661.0,925.0,32,Sacramento,California,clothing,socks,Black,11.99,1,9/21/2025,9/24/2025
829.0,48.0,52,Littleton,Colorado,outerwear,hoodie,Navy,45.99,1,11/12/2025,11/19/2025
240.0,785.0,60,Saint Cloud,Minnesota,accessories,backpack,Black,39.99,1,2/23/2025,3/2/2025
463.0,229.0,35,Lansing,Michigan,clothing,socks,Black,11.99,4,4/1/2025,4/2/2025
390.0,509.0,26,San Luis Obispo,California,clothing,shirt,Black,25.99,2,6/29/2025,7/6/2025
911.0,871.0,43,Sacramento,California,clothing,sweater,Black,33.99,1,3/2/2025,3/6/2025
639.0,735.0,38,Pasadena,California,accessories,hat,Navy,15.99,2,3/20/2025,3/24/2025
715.0,808.0,35,Grand Junction,Colorado,outerwear,hoodie,White,45.99,1,11/19/2025,11/20/2025
947.0,274.0,48,Colorado Springs,Colorado,clothing,t-shirt,Black,17.99,1,3/5/2025,3/6/2025
692.0,146.0,49,Oakland,California,clothing,shirt,White,25.99,2,11/7/2025,11/10/2025
55.0,779.0,36,Alhambra,California,clothing,sweater,Gray,33.99,2,7/27/2025,8/3/2025
350.0,904.0,63,Portland,Oregon,clothing,t-shirt,Black,17.99,1,7/4/2025,7/7/2025
891.0,464.0,46,Monticello,Minnesota,outerwear,jacket,Black,59.99,1,3/18/2025,3/25/2025
359.0,142.0,50,Minneapolis,Minnesota,clothing,sweater,Black,33.99,1,6/29/2025,7/2/2025
481.0,572.0,34,Boise,Idaho,accessories,backpack,Black,39.99,1,12/19/2025,12/21/2025
431.0,750.0,19,Santa Barbara,California,accessories,hat,Beige,15.99,3,3/19/2025,3/26/2025
391.0,315.0,52,Inglewood,California,accessories,backpack,Navy,39.99,3,10/27/2025,10/31/2025
966.0,785.0,60,Saint Cloud,Minnesota,clothing,t-shirt,Black,17.99,4,1/27/2025,1/31/2025
984.0,639.0,39,Midland,Michigan,clothing,sweater,Gray,33.99,1,10/11/2025,10/12/2025
514.0,740.0,25,Colorado Springs,Colorado,outerwear,jacket,Black,59.99,1,12/2/2025,12/7/2025
377.0,519.0,35,Riverside,California,clothing,socks,White,11.99,5,2/26/2025,2/28/2025
270.0,799.0,24,Saint Paul,Minnesota,accessories,hat,Navy,15.99,3,3/19/2025,3/21/2025
266.0,42.0,33,Monticello,Minnesota,clothing,t-shirt,Black,17.99,1,1/3/2025,1/4/2025
30.0,574.0,38,Modesto,California,clothing,shorts,Beige,23.99,2,10/18/2025,10/24/2025
912.0,309.0,46,Visalia,California,clothing,pants,Navy,37.99,1,4/23/2025,4/24/2025
199.0,892.0,38,San Francisco,California,outerwear,hoodie,Gray,45.99,2,7/6/2025,7/13/2025
186.0,589.0,57,Concord,California,clothing,t-shirt,Black,17.99,6,10/3/2025,10/9/2025
663.0,724.0,36,Detroit,Michigan,clothing,shirt,Gray,25.99,1,7/5/2025,7/10/2025
786.0,77.0,59,Sacramento,California,clothing,shorts,Beige,23.99,2,9/25/2025,9/29/2025
36.0,443.0,44,Los Angeles,California,clothing,socks,White,11.99,1,10/18/2025,10/20/2025
655.0,949.0,43,Madison,Wisconsin,accessories,backpack,White,39.99,2,3/5/2025,3/9/2025
,901.0,44,Duluth,Minnesota,clothing,t-shirt,White,17.99,1,9/2/2025,9/3/2025
797.0,656.0,44,Sacramento,California,clothing,shorts,Navy,23.99,2,6/15/2025,6/16/2025
566.0,167.0,33,Fresno,California,clothing,sweater,Navy,33.99,4,7/29/2025,8/2/2025
419.0,921.0,47,San Francisco,California,clothing,t-shirt,White,17.99,1,5/28/2025,6/1/2025
925.0,823.0,27,Los Angeles,California,outerwear,hoodie,Black,45.99,1,8/5/2025,8/8/2025
